text,category,set,category_id,id
I was charged the wrong exchange rate on a purchase,card_payment_wrong_exchange_rate,train,3,461
Can you change the rate for the item I bought in a different currency as it is wrong?,card_payment_wrong_exchange_rate,train,3,462
The currency exchange for my purchase in foreign currency is incorrect.,card_payment_wrong_exchange_rate,train,3,463
I noticed the currency exchange rate was incorrect after paying for something in a foreign country.,card_payment_wrong_exchange_rate,train,3,464
My foreign currency exchange has been applied incorrectly.,card_payment_wrong_exchange_rate,train,3,465
Why isn't my purchase exchange rate correct?,card_payment_wrong_exchange_rate,train,3,466
I noticed that the exchange rate applied to a recent purchase I made abroad was incorrect.,card_payment_wrong_exchange_rate,train,3,467
"I purchased something while traveling, and the exchange rate applied was wrong.",card_payment_wrong_exchange_rate,train,3,468
Why is the exchange rate different on my recent purchase?,card_payment_wrong_exchange_rate,train,3,469
The fee charged when I changed rubles into British pounds was too much.,card_payment_wrong_exchange_rate,train,3,470
I wasn't charged the correct exchange rate for an item I purchased.,card_payment_wrong_exchange_rate,train,3,471
Does the fee for exchange change?,card_payment_wrong_exchange_rate,train,3,472
The rate applied to my purchase in a foreign currency was wrong.,card_payment_wrong_exchange_rate,train,3,473
"I bought something while traveling, and the exchange rate was wrong.",card_payment_wrong_exchange_rate,train,3,474
something is wrong with my exchange rate charge,card_payment_wrong_exchange_rate,train,3,475
Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,card_payment_wrong_exchange_rate,train,3,476
It seems that something went wrong with my exchange. I changed Russian Ruble into UK pounds but have been charged entirely too much!,card_payment_wrong_exchange_rate,train,3,477
I bought an item then noticed the exchange rate was wrong.,card_payment_wrong_exchange_rate,train,3,478
The exchange rate applied is wrong for my international purchase.,card_payment_wrong_exchange_rate,train,3,479
My card payment had the wrong exchange rate,card_payment_wrong_exchange_rate,train,3,480
They used the wrong rate when I made a purchase with foreign currency.,card_payment_wrong_exchange_rate,train,3,481
Does the exchange rate change each day for purchases? There is a different rate on my purchase.,card_payment_wrong_exchange_rate,train,3,482
It seems that the rate I got is incorrect.,card_payment_wrong_exchange_rate,train,3,483
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,card_payment_wrong_exchange_rate,train,3,484
Was I charged more than I should of been for a currency exchange?,card_payment_wrong_exchange_rate,train,3,485
What do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate,train,3,486
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,card_payment_wrong_exchange_rate,train,3,487
I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,card_payment_wrong_exchange_rate,train,3,488
What is your exchange rate between UK pounds and Russian rubles for my last transaction,card_payment_wrong_exchange_rate,train,3,489
I think there was an error in your exchange rate.,card_payment_wrong_exchange_rate,train,3,490
The exchange rate was not correct for the item I bought.,card_payment_wrong_exchange_rate,train,3,491
I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?,card_payment_wrong_exchange_rate,train,3,492
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,card_payment_wrong_exchange_rate,train,3,493
The correct exchange rate wasn't given to me for an item I purchased.,card_payment_wrong_exchange_rate,train,3,494
"I bought something in another currency, but the exchange rate was incorrect.",card_payment_wrong_exchange_rate,train,3,495
the exchange rate is wrong from something I got in another country,card_payment_wrong_exchange_rate,train,3,496
"The exchange rate given to me after a purchase, was incorrect",card_payment_wrong_exchange_rate,train,3,497
My card payment has the wrong exchange rate,card_payment_wrong_exchange_rate,train,3,498
I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,card_payment_wrong_exchange_rate,train,3,499
Why is the exchange rate different from what I expected?,card_payment_wrong_exchange_rate,train,3,500
The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate,train,3,501
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,card_payment_wrong_exchange_rate,train,3,502
Why was I charged extra on my last UK pound to Russian ruble exchange?,card_payment_wrong_exchange_rate,train,3,503
The wrong exchange rate was used when I purchased an item.,card_payment_wrong_exchange_rate,train,3,504
Why was the wrong rate applied when I bought something in a different currency?,card_payment_wrong_exchange_rate,train,3,505
I bought something abroad and the exchange rate applied is wrong,card_payment_wrong_exchange_rate,train,3,506
An item I bought had the wrong exchange rate applied.,card_payment_wrong_exchange_rate,train,3,507
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,card_payment_wrong_exchange_rate,train,3,508
Why was my exchange rate a different amount than usual?,card_payment_wrong_exchange_rate,train,3,509
I want to change the wrong exchange rate.,card_payment_wrong_exchange_rate,train,3,510
I recently bought something abroad but the exchange rate is incorrect. Why?,card_payment_wrong_exchange_rate,train,3,511
"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",card_payment_wrong_exchange_rate,train,3,512
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,train,3,513
"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",card_payment_wrong_exchange_rate,train,3,514
The exchange rate for my payment last Saturday must be wrong because I was charged extra.,card_payment_wrong_exchange_rate,train,3,515
Are you sure this is the interbank exchange rate? This rate is really bad.,card_payment_wrong_exchange_rate,train,3,516
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,card_payment_wrong_exchange_rate,train,3,517
I believe you charged me too much to exchange my money,card_payment_wrong_exchange_rate,train,3,518
"I changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,train,3,519
Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate,train,3,520
"I made an international purchase, but the exchange rate was wrong",card_payment_wrong_exchange_rate,train,3,521
My purchase used the wrong exchange rate,card_payment_wrong_exchange_rate,train,3,522
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",card_payment_wrong_exchange_rate,train,3,523
I made a purchase and was charged at the wrong foreign exchange rate.,card_payment_wrong_exchange_rate,train,3,524
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.,card_payment_wrong_exchange_rate,train,3,525
Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate,train,3,526
Your foreign exchange rate is wrong.,card_payment_wrong_exchange_rate,train,3,527
It looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,train,3,528
There's an error with the rate that is charged.,card_payment_wrong_exchange_rate,train,3,529
I bought an item at the wrong exchange rate.,card_payment_wrong_exchange_rate,train,3,530
I think the exchange rate on my card payment is incorrect.,card_payment_wrong_exchange_rate,train,3,531
